Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-OCT-2025|TBC BY IDX IIFF-A 05112025|OBLIGASI BERKELANJUTAN II INDONESIA INFRASTRUCTURE FINANCE TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001628A9|INDONESIA INFRASTRUCTURE FINANCE, PT|ACTIVE|IDX|06-NOV-2025|IDR|Electronic||15-NOV-2026|||5.4|Fixed|3 MONTHS|||500000000000|500000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX IIFF-B 05112025|OBLIGASI BERKELANJUTAN II INDONESIA INFRASTRUCTURE FINANCE TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001628B7|INDONESIA INFRASTRUCTURE FINANCE, PT|ACTIVE|IDX|06-NOV-2025|IDR|Electronic||05-NOV-2028|||5.65|Fixed|3 MONTHS|||625000000000|625000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX IIFF-C 05112025|OBLIGASI BERKELANJUTAN II INDONESIA INFRASTRUCTURE FINANCE TAHAP III TAHUN 2025 SERI C|CORPORATE BOND|IDA0001628C5|INDONESIA INFRASTRUCTURE FINANCE, PT|ACTIVE|IDX|06-NOV-2025|IDR|Electronic||05-NOV-2030|||5.85||3 MONTHS|||100000000000|100000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX IIFF-D 05112025|OBLIGASI BERKELANJUTAN II INDONESIA INFRASTRUCTURE FINANCE TAHAP III TAHUN 2025 SERI D|CORPORATE BOND|IDA0001628D3|INDONESIA INFRASTRUCTURE FINANCE, PT|ACTIVE|IDX|06-NOV-2025|IDR|Electronic||05-NOV-2035|||6.8|Fixed|3 MONTHS|||275000000000|275000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX PPGD-A 13112025|OBLIGASI BERKELANJUTAN VI PEGADAIAN TAHAP IV TAHUN 2025 SERI A|CORPORATE BOND|IDA0001631A3|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|14-NOV-2025|IDR|Electronic||23-NOV-2026|||5.25|Fixed|3 MONTHS|||2700000000000|2700000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX PPGD-B 13112025|OBLIGASI BERKELANJUTAN VI PEGADAIAN TAHAP IV TAHUN 2025 SERI B|CORPORATE BOND|IDA0001631B1|PEGADAIAN (PERSERO), PT|ACTIVE|IDX|14-NOV-2025|IDR|Electronic||13-NOV-2028|||5.5|Fixed|3 MONTHS|||521435000000|521435000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX TAFS-A 11112025|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001629A7|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-NOV-2025|IDR|Electronic||11-NOV-2028|||5.6|Fixed|3 MONTHS|||500000000000|500000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX TAFS-B 11112025|OBLIGASI BERKELANJUTAN V TOYOTA ASTRA FINANCIAL SERVICES TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001629B5|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|12-NOV-2025|IDR|Electronic||11-NOV-2030|||5.9|Fixed|3 MONTHS|||500000000000|500000000000||0|0|0|FINANCIAL INSTITUTION|1
31-OCT-2025|TBC BY IDX WISL 07112025|OBLIGASI BERKELANJUTAN I WAHANA INTI SELARAS TAHAP II TAHUN 2025|CORPORATE BOND|IDA000163000|WAHANA INTI SELARAS, PT|ACTIVE|IDX|10-NOV-2025|IDR|Electronic||17-NOV-2026|||5.85|Fixed|3 MONTHS|||500000000000|500000000000||0|0|0|OTHERS - TRADE, SERVICES & INVESTMENT|1
31-OCT-2025|TBIG06ACN4|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP IV TAHUN 2024 SERI A|CORPORATE BOND|IDA0001496A1|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|04-DEC-2024|IDR|Electronic||13-DEC-2025|||6.45|FIXED|3 MONTHS|||1243075000000|1243075000000|1243075000000|100|0|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06ACN5|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP V TAHUN 2025 SERI A|CORPORATE BOND|IDA0001517A4|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2025|IDR|Electronic||22-FEB-2026|||6.8|FIXED|3 MONTHS|||2045190000000|2045190000000|2045190000000|100|0|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06ACN6|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTUCTURE TAHAP VI TAHUN 2025 SERI A|CORPORATE BOND|IDA0001528A1|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2028|||7|FIXED|3 MONTHS|||804945000000|804945000000|804945000000|94.41|5.59|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06BCN1|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2023 SERI B|CORPORATE BOND|IDA0001346B6|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|12-JUL-2023|IDR|Electronic||11-JUL-2026|||6.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|98.8|1.2|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06BCN4|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001496B9|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|04-DEC-2024|IDR|Electronic||03-DEC-2027|||6.75|FIXED|3 MONTHS|||756925000000|756925000000|756925000000|100|0|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06BCN5|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTRUCTURE TAHAP V TAHUN 2025 SERI B|CORPORATE BOND|IDA0001517B2|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|13-FEB-2025|IDR|Electronic||12-FEB-2028|||7|FIXED|3 MONTHS|||745155000000|745155000000|745155000000|99.72|0.28|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG06BCN6|OBLIGASI BERKELANJUTAN VI TOWER BERSAMA INFRASTUCTURE TAHAP VI TAHUN 2025 SERI B|CORPORATE BOND|IDA0001528B9|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|24-MAR-2025|IDR|Electronic||21-MAR-2030|||7.25|FIXED|3 MONTHS|||1873055000000|1873055000000|1873055000000|97.33|2.67|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG07ACN1|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001575A2|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||6.75|FIXED|3 MONTHS|||201000000000|201000000000|201000000000|100|0|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TBIG07BCN1|OBLIGASI BERKELANJUTAN VII TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001575B0|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||7|FIXED|3 MONTHS|||549000000000|549000000000|549000000000|100|0|100|NON BUILDING CONSTRUCTION|1
31-OCT-2025|TDPM02|OBLIGASI II TRIDOMAIN PERFORMANCE MATERIALS TAHUN 2019|CORPORATE BOND|IDA000099501|TRIDOMAIN PERFORMANCE MATERIALS Tbk, PT|ACTIVE|IDX|01-JUL-2019|IDR|Electronic||27-DEC-2027|||2|FLOATING|ANNUAL|||400000000000|370000000000|370000000000|100|0|100|CHEMICALS|1
31-OCT-2025|TELE01BCN3|OBLIGASI BKLJT I TIPHONE THP III TAHUN 2017 SERI B|CORPORATE BOND|IDA0000815B1|OMNI INOVASI INDONESIA Tbk, PT|ACTIVE|IDX|03-JUL-2017|IDR|Electronic||26-DEC-2030|||1|FIXED|MONTHLY|||236832000895|239153300835|239153300835|100|0|100|RETAIL TRADE|1
31-OCT-2025|TELE01CCN2|OBLIGASI BKLJ I TIPHONE TAHAP II TAHUN 2016 SERI C|CORPORATE BOND|IDA0000766C4|OMNI INOVASI INDONESIA Tbk, PT|ACTIVE|IDX|17-OCT-2016|IDR|Electronic||26-DEC-2030|||1|FIXED|MONTHLY|||112777143286|113882524210|113882524210|100|0|100|RETAIL TRADE|1
31-OCT-2025|TELE02CN2|OBLIGASI BERKELANJUTAN II TIPHONE TAHAP II TAHUN 2019|CORPORATE BOND|IDA000101109|OMNI INOVASI INDONESIA Tbk, PT|ACTIVE|IDX|20-SEP-2019|IDR|Electronic||31-DEC-2030|||1|FIXED|MONTHLY|||512623378565|517647837310|517647837310|100|0|100|RETAIL TRADE|1
31-OCT-2025|TLKM01CCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI C|CORPORATE BOND|IDA0000689C8|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2030|||10.6|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|TELECOMUNICATION|1
31-OCT-2025|TLKM01DCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI D|CORPORATE BOND|IDA0000689D6|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2045|||11|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|TELECOMUNICATION|1
31-OCT-2025|TOBA01A|OBLIGASI I TBS ENERGI UTAMA TAHUN 2023 SERI A|CORPORATE BOND|IDA0001309A6|TBS ENERGI UTAMA Tbk, PT|ACTIVE|IDX|06-MAR-2023|IDR|Electronic||03-MAR-2026|||8.8|FIXED|3 MONTHS|||425000000000|425000000000|425000000000|100|0|100|COAL MINING|1
31-OCT-2025|TOBA01ACN1|OBLIGASI BERKELANJUTAN I TBS ENERGI UTAMA TAHAP I 2025 SERI A|CORPORATE BOND|IDA0001579A4|TBS ENERGI UTAMA Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||8.5|FIXED|3 MONTHS|||20000000000|20000000000|20000000000|100|0|100|COAL MINING|1
31-OCT-2025|TOBA01B|OBLIGASI I TBS ENERGI UTAMA TAHUN 2023 SERI B|CORPORATE BOND|IDA0001309B4|TBS ENERGI UTAMA Tbk, PT|ACTIVE|IDX|06-MAR-2023|IDR|Electronic||03-MAR-2028|||10|FIXED|3 MONTHS|||75000000000|75000000000|75000000000|100|0|100|COAL MINING|1
31-OCT-2025|TOBA01BCN1|OBLIGASI BERKELANJUTAN I TBS ENERGI UTAMA TAHAP I 2025 SERI B|CORPORATE BOND|IDA0001579B2|TBS ENERGI UTAMA Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||9|FIXED|3 MONTHS|||105000000000|105000000000|105000000000|100|0|100|COAL MINING|1
31-OCT-2025|TPIA03ACN4|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP IV TAHUN 2021 SERI A|CORPORATE BOND|IDA0001187A6|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|01-NOV-2021|IDR|Electronic||29-OCT-2026|||7.2|FIXED|3 MONTHS|||266950000000|266950000000|266950000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPIA03ACN5|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP V TAHUN 2022 SERI A|CORPORATE BOND|IDA0001213A0|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2027|||7.2|FIXED|3 MONTHS|||860000000000|860000000000|860000000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPIA03BCN3|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2021 SERI B|CORPORATE BOND|IDA0001146B0|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|16-APR-2021|IDR|Electronic||15-APR-2026|||8.5|FIXED|3 MONTHS|||587950000000|587950000000|587950000000|99.15|0.85|100|CHEMICALS|1
31-OCT-2025|TPIA03BCN4|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP IV TAHUN 2021 SERI B|CORPORATE BOND|IDA0001187B4|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|01-NOV-2021|IDR|Electronic||29-OCT-2028|||8.2|FIXED|3 MONTHS|||581500000000|581500000000|581500000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPIA03BCN5|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP V TAHUN 2022 SERI B|CORPORATE BOND|IDA0001213B8|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|09-MAR-2022|IDR|Electronic||08-MAR-2029|||8.1|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPIA03CCN1|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2020 SERI C|CORPORATE BOND|IDA0001089C0|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|27-AUG-2020|IDR|Electronic||26-AUG-2027|||9.2|FIXED|3 MONTHS|||113500000000|113500000000|113500000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPIA03CCN3|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2021 SERI C|CORPORATE BOND|IDA0001146C8|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|16-APR-2021|IDR|Electronic||15-APR-2028|||9|FIXED|3 MONTHS|||362050000000|362050000000|362050000000|100|0|100|CHEMICALS|1
31-OCT-2025|TPR-SMBBTN01X2JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH23 THP II|SUKUK|IDJ000029608|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||27-DEC-2036|||1.37|FIXED|3 MONTHS|||151476026539|151476026539|151476026539|100|0|100|BANK|1
31-OCT-2025|TPR-SMBBTN01X3JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH24 THPIII|SUKUK|IDJ000033204|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||27-DEC-2037|||1.37|FIXED|3 MONTHS|||74845921832|74845921832|74845921832|100|0|100|BANK|1
31-OCT-2025|TPR-SMBBTN01X4JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH24 THP IV|SUKUK|IDJ000034707|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||23-SEP-2038|||1.37|FIXED|3 MONTHS|||49583876727|49583876727|49583876727|100|0|100|BANK|1
31-OCT-2025|TPR-SMBRIS01X1JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2023 THP I|SUKUK|IDJ000026505|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||26-DEC-2035||||FLOATING|3 MONTHS|||3082164750|3082164750|3082164750|100|0|100|BANK|1
31-OCT-2025|TPR-SMBRIS01X2JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2023 THP II|SUKUK|IDJ000030507|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||26-JUN-2036||||FLOATING|3 MONTHS|||6811210109|6811210109|6811210109|100|0|100|BANK|1
31-OCT-2025|TPR-SMBRIS01X3JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2024 THP III|SUKUK|IDJ000034608|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||20-DEC-2036||||FLOATING|3 MONTHS|||7470745277|7470745277|7470745277|100|0|100|BANK|1
31-OCT-2025|TPR-SMBRIS01X4JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2025 THP IV|SUKUK|IDJ000037403|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||20-MAR-2038|||||3 MONTHS|||8098412933|8098412933|8098412933|100|0|100|BANK|1
31-OCT-2025|AMCF01A|EBA AVRIST AM CF 01 - TAGIHAN SPAYLATER KELAS A|EBA|IDU000003204|AVRIST AM CF 01 – TAGIHAN SPAYLATER|ACTIVE|||IDR|Electronic||30-JUN-2026|||8.5|FLOATING|3 MONTHS|||160000000000|160000000000|160000000000|100|0|100|OTHER SECTORS|1
31-OCT-2025|BBKK01A2|EBA BAHANA BUKOPIN - KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN KELAS A2|EBA|IDU000002602|EFEK BERAGUN ASET BAHANA BUKOPIN-KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN|ACTIVE|||IDR|Electronic||04-SEP-2026|||10|FIXED|3 MONTHS|||196000000000|196000000000|196000000000|100|0|100|OTHER SECTORS|1
31-OCT-2025|BJLB01|EFEK BERAGUN ASET SYARIAH BRI-MI JAKARTA LINGKAR BARATSATU KELAS A|EBA|IDU000003303|EFEK BERAGUN ASET SYARIAH BRI-MI JAKARTA LINGKAR BARAT SATU|ACTIVE|IDX|03-NOV-2025|IDR|Electronic||31-OCT-2032|||8.5|FIXED|3 MONTHS|||1800000000000|1800000000000|1800000000000|100|0|100|OTHER SECTORS|1
31-OCT-2025|MGIA01|EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET KELAS A|EBA|IDU000002107|KIK EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET|ACTIVE|IDX|31-JUL-2018|IDR|Electronic||27-JUN-2032|||9.75|FLOATING|3 MONTHS|||865325000000|865325000000|865325000000|100|0|100|OTHER SECTORS|1
31-OCT-2025|SPSMFBRIS01A|EBAS-SP SMF-BRIS01 KELAS A|EBA|IDU0000029A7|EBAS-SP SMF-BRIS01|ACTIVE|IDX|08-JUN-2023|IDR|Electronic||30-OCT-2041|||7|FIXED|3 MONTHS|||137719937677|137719937677|137719937677|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
31-OCT-2025|SPSMFBTN05A2|EBA-SP SMF-BTN05 KELAS A SERI A2|EBA|IDU0000024A8|EBA-SP SMF-BTN 05|ACTIVE|IDX|28-NOV-2019|IDR|Electronic||07-MAY-2032|||8.75|FIXED|3 MONTHS|||337895687531|337895687531|337895687531|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
31-OCT-2025|SPSMFBTN06A|EBA-SP SMF-BTN06 KELAS A|EBA|IDU0000027A1|EBA-SP SMF-BTN 06|ACTIVE|IDX|05-JAN-2021|IDR|Electronic||07-JUL-2032|||6.5|FIXED|3 MONTHS|||86733710339|86733710339|86733710339|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
31-OCT-2025|SPSMFBTN07A|EBA-SP SMF-BTN07 KELAS A|EBA|IDU0000028A9|EBA-SP SMF-BTN07|ACTIVE|IDX|23-DEC-2022|IDR|Electronic||07-JAN-2034|||7.7|FIXED|3 MONTHS|||184193333383|184193333383|184193333383|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
31-OCT-2025|SPSMFBTN08A|EBA-SP SMF-BTN08 KELAS A|EBA|IDU0000030A5|EBA-SP SMF-BTN08|ACTIVE|IDX|26-SEP-2023|IDR|Electronic||07-AUG-2035|||6.65|FIXED|3 MONTHS|||326815165521|326815165521|326815165521|99.99|0.01|100|INVESTMENT FUND/MUTUAL FUND|1
31-OCT-2025|BWS02RECDIRECI00|DANA INVESTASI REAL ESTAT BOWSPRIT COMMERCIAL AND INFRASTRUCTURE|DANA INVESTASI REAL ESTATE|IDX000000204|DANA INVESTASI REAL ESTAT BOWSPRIT COMMERCIAL AND INFRASTRUCTURE|ACTIVE|||IDR|Electronic|||||||||||0||0|0|0|INVESTMENT FUND/MUTUAL FUND|
31-OCT-2025|KI002RECPROIND00|DANA INVESTASI REAL ESTAT CIPTADANA PROPERTI INDUSTRI INDONESIA|DANA INVESTASI REAL ESTATE|IDX000000501|DIRE CIPTADANA PROPERTI INDUSTRI INDONESIA|ACTIVE|||IDR|Certificate|||||||||||0||0|0|0|OTHER SECTORS|0
31-OCT-2025|LS002RECDIRERC00|DANA INVESTASI REAL ESTAT RELIANCE CENTRO CITY RESIDENCE|DANA INVESTASI REAL ESTATE|IDX000000402|DIRE RELIANCE CENTRO CITY RESIDENCE|ACTIVE|||IDR|Certificate|||||||||||0||0|0|0|OTHER SECTORS|0
31-OCT-2025|SHN02REC00D01S00|DANA INVESTASI REAL ESTAT SHINOKEN SAKURA TERRACE|DANA INVESTASI REAL ESTATE|IDX000000709|DANA INVESTASI REAL ESTAT SHINOKEN SAKURA TERRACE|ACTIVE|||IDR|Certificate|||||||||||0||0|0|0||
31-OCT-2025|XCID|DIRE CIPTADANA PROPERTI RITEL INDONESIA|DANA INVESTASI REAL ESTATE|IDX000000105|DIRE CIPTADANA PROPERTI RITEL INDONESIA|ACTIVE|IDX|01-AUG-2013|IDR|Electronic||||||||||4000000000|4000000000|4000000000|100|0|100|INVESTMENT COMPANY|59
31-OCT-2025|XCIS|DIRE CIPTADANA PROPERTI PERHOTELAN PADJAJARAN|DANA INVESTASI REAL ESTATE|IDX000000303|DIRE CIPTADANA PROPERTI PERHOTELAN PADJAJARAN|ACTIVE|IDX|29-JAN-2019|IDR|Certificate||||||||||100|1500000000|1050000000|70|0|70|OTHER SECTORS|85
31-OCT-2025|XSPI|DIRE SIMAS PLAZA INDONESIA|DANA INVESTASI REAL ESTATE|IDX000000600|DANA INVESTASI REAL ESTAT SIMAS PLAZA INDONESIA|ACTIVE|IDX|04-JUL-2019|IDR|Electronic||||||||||500|20800000000|20800000000|60.86|39.14|100|OTHER SECTORS|812
31-OCT-2025|ABNSECF|ECF PT AYAM BROILER NUSANTARA|EQUITY CROWDFUNDING (ECF)|ID1000189202|AYAM BROILER NUSANTARA, PT|ACTIVE|||IDR|Certificate||||||||||100|17779000|8000000|45|0|45|ANIMAL HUSBANDRY|100
31-OCT-2025|ACJRECF|ECF PT ACE JAYA INDO REALTY|EQUITY CROWDFUNDING (ECF)|ID1000186703|ACE JAYA INDO REALTY, PT|ACTIVE|||IDR|Certificate||||||||||1000|16000000|4000000|25|0|25|RETAIL TRADE|1000
31-OCT-2025|ADAFECF|ECF PT ADAF SAFEER INDONESIA|EQUITY CROWDFUNDING (ECF)|ID1000193501|ADAF SAFEER INDONESIA, PT|ACTIVE|||IDR|Certificate||||||||||1000000|13000|2500|19.23|0|19.23|COSMETICS AND HOUSEHOLD|1000000
31-OCT-2025|ADKUECF|ECF PT ABDI KUMPARAN UNTUNG|EQUITY CROWDFUNDING (ECF)|ID1000169808|ABDI KUMPARAN UNTUNG, PT|ACTIVE|||IDR|Certificate||||||||||1000|7001000|7001000|100|0|100|PROPERTY AND REAL ESTATE|1000
31-OCT-2025|ADSBECF|ECF PT AIR SUNTER BAHARI|EQUITY CROWDFUNDING (ECF)|ID1000200306|AIR SUNTER BAHARI, PT|ACTIVE|||IDR|Certificate||||||||||1000|610000|610000|100|0|100|FOOD & BEVERAGES|1000
31-OCT-2025|AGMSECF|ECF PT INDONESIA BERKAH KULINA|EQUITY CROWDFUNDING (ECF)|ID1000192107|INDONESIA BERKAH KULINA, PT|ACTIVE|||IDR|Certificate||||||||||100|11500000|5500000|47.83|0|47.83|FOOD & BEVERAGES|100
31-OCT-2025|AHSSECF|ECF PT SONI SAKTIE SEJAHTERA|EQUITY CROWDFUNDING (ECF)|ID1000195100|SONI SAKTIE SEJAHTERA, PT|ACTIVE|||IDR|Certificate||||||||||100|63290876|20000000|31.6|0|31.6|AUTOMOTIVE AND COMPONENTS|100
31-OCT-2025|AITJECF|ECF PT INVESTASI TAMBAK JAYA|EQUITY CROWDFUNDING (ECF)|ID1000185903|INVESTASI TAMBAK JAYA, PT|ACTIVE|||IDR|Certificate||||||||||50000|5200|5200|100|0|100|FISHERY|50000
31-OCT-2025|AKNGECF|ECF PT AKANG AMANAH MAKMUR BERSAMA|EQUITY CROWDFUNDING (ECF)|ID1000189301|AKANG AMANAH MAKMUR BERSAMA, PT|ACTIVE|||IDR|Certificate||||||||||100|42857150|15000000|35|0|35|FOOD & BEVERAGES|100
31-OCT-2025|ALSBECF|ECF PT LANGKAH SUKSES BERSAMA|EQUITY CROWDFUNDING (ECF)|ID1000186000|LANGKAH SUKSES BERSAMA, PT|ACTIVE|||IDR|Certificate||||||||||50000|5200|5200|100|0|100|FISHERY|50000
31-OCT-2025|AMSSECF|ECF PT SIMPANG SWADAYA SEJAHTERA|EQUITY CROWDFUNDING (ECF)|ID1000175805|SIMPANG SWADAYA SEJAHTERA, PT|ACTIVE|||IDR|Certificate||||||||||1000|2500000|2500000|100|0|100|RETAIL TRADE|1000
31-OCT-2025|APGIECF|ECF PT ANUGRAH PETERNAK GEMILANG INDONESIA|EQUITY CROWDFUNDING (ECF)|ID1000194004|ANUGRAH PETERNAK GEMILANG INDONESIA, PT|ACTIVE|||IDR|Certificate||||||||||1000|10500000|3000000|28.57|0|28.57|ANIMAL HUSBANDRY|1000
31-OCT-2025|ARCOECF|ECF PT ANUGERAH RAGAM ADIBOGA HARUM|EQUITY CROWDFUNDING (ECF)|ID1000173206|ANUGERAH RAGAM ADIBOGA HARUM, PT|ACTIVE|||IDR|Certificate||||||||||50000|112935|84700|75|0|75|FOOD & BEVERAGES|50000
31-OCT-2025|AROMECF|ECF PT HARUM PRASAMA KOPI|EQUITY CROWDFUNDING (ECF)|ID1000193006|HARUM PRASAMA KOPI, PT|ACTIVE|||IDR|Electronic||||||||||50000|20408|10000|49|0|49|FOOD & BEVERAGES|50000
31-OCT-2025|ATBMECF|ECF PT TAMBAK BERKAH MANDIRI|EQUITY CROWDFUNDING (ECF)|ID1000185101|TAMBAK BERKAH MANDIRI, PT|ACTIVE|||IDR|Certificate||||||||||50000|5200|5200|100|0|100|FISHERY|50000
